Parsed 268 entries.

Verdict counts: {'EFFECTIVE': 167, 'BEHAVIOR_FAIL': 52, 'EXCEPTION': 23, 'REASONABLE': 26}
  BEHAVIOR_FAIL      n= 52 region_size: min=1 max=8 mean=3.62 median=3.0
  EFFECTIVE          n=167 region_size: min=1 max=10 mean=4.79 median=4
  EXCEPTION          n= 23 region_size: min=2 max=12 mean=4.04 median=3
  REASONABLE         n= 26 region_size: min=1 max=9 mean=4.19 median=4.0

--- All entries sorted by region_size DESC ---
  #  verdict              rsz       SER     beh  host -> donor
  * op_125     |         v111 = v90[v96]                               -> op_126
  * op_126     |         v112 = v111 - v97                             -> op_129
  * op_127     |         v113 = (v96, v96)                             -> op_128
  * op_128     |         v114 = v89[v113]                              -> op_129
  * op_129     |         v115 = v112 / v114                            -> op_130
  * op_130     |            _ = v95[v96] = v115
  * op_131     |         v116 = const 1                                -> op_132
  * op_132     |         v117 = v96 + v116                             -> op_133
  * op_133     |         v118 = _diag_dominant_iterate__i := v117      -> op_83
  * op_134     |            _ = jump -> b_while_test_7

  block b_if_true_13  preds=['b_while_body_11']  succs=['b_if_merge_15']
  * op_112     |         v101 = (v96, v98)                             -> op_113
  * op_113     |         v102 = v89[v101]                              -> op_115
  * op_114     |         v103 = v91[v98]                               -> op_115
  * op_115     |         v104 = v102 * v103                            -> op_116
  * op_116     |         v105 = v97 + v104                             -> op_117
  * op_117     |         v106 = _diag_dominant_iterate__s := v105      -> op_120
  * op_118     |            _ = jump -> b_if_merge_15

  block b_if_false_14  preds=['b_while_body_11']  succs=['b_if_merge_15']
  * op_119     |            _ = jump -> b_if_merge_15

  block b_if_merge_15  preds=['b_if_true_13', 'b_if_false_14']  succs=['b_while_test_10']
  * op_120     |         v107 = φ(v106, v97)                           -> op_106
  * op_121     |         v108 = const 1                                -> op_122
  * op_122     |         v109 = v98 + v108                             -> op_123
  * op_123     |         v110 = _diag_dominant_iterate__j := v109      -> op_107
  * op_124     |            _ = jump -> b_while_test_10

  block b_while_test_16  preds=['b_while_exit_6', 'b_while_exit_21']  succs=['b_while_body_17', 'b_while_exit_18']
  * op_153     |         v135 = φ(v44, v163)                           -> op_183, +1 more
  * op_154     |         v136 = φ(v45, v164)                           -> op_184, +1 more
  * op_155     |         v137 = φ(v46, v165)                           -> op_185, +1 more
  * op_156     |         v138 = φ(v47, v166)                           -> op_186, +1 more
  * op_157     |         v139 = φ(v48, v167)                           -> op_187, +1 more
  * op_158     |         v140 = φ(v49, v168)                           -> op_188, +1 more
  * op_159     |         v141 = φ(v50, v169)                           -> op_189, +1 more
  * op_160     |         v142 = φ(v51, v170)                           -> op_190, +1 more
  * op_161     |         v143 = φ(v52, v171)                           -> op_191, +1 more
  * op_162     |         v144 = φ(v53, v172)                           -> op_192, +1 more
  * op_163     |         v145 = φ(v74, v173)                           -> op_193, +1 more
  * op_164     |         v146 = φ(v75, v174)                           -> op_194, +1 more
  * op_165     |         v147 = φ(v76, v175)                           -> op_195, +1 more
  * op_166     |         v148 = φ(v97, v176)                           -> op_196, +1 more
  * op_167     |         v149 = φ(v98, v177)                           -> op_197, +1 more
  * op_168     |         v150 = φ(v126, v178)                          -> op_172, op_198, +1 more
  * op_169     |         v151 = φ(v130, v179)                          -> op_199, +1 more
  * op_170     |         v152 = φ(v132, v180)                          -> op_200, op_231, +1 more
  * op_171     |         v153 = φ(v134, v203)                          -> op_172, op_201, +1 more
  * op_172     |         v154 = v153 < v150                            -> op_173
  * op_173     |            _ = branch v154 ? -> ? : -> ?

  block b_while_body_17  preds=['b_while_test_16']  succs=['b_while_test_19']
  * op_174     |         v155 = const 0                                -> op_175
  * op_175     |         v156 = _diag_dominant_hard_decision__best_idx := v155 -> op_202
  * op_176     |         v157 = const float = <type>                   -> op_178
  * op_177     |         v158 = const 'inf'                            -> op_178
  * op_178     |         v159 = float(v158)                            -> op_179
  * op_179     |         v160 = _diag_dominant_hard_decision__best_dist := v159 -> op_203
  * op_180     |         v161 = const 0                                -> op_181
  * op_181     |         v162 = _diag_dominant_hard_decision__k := v161 -> op_204
  * op_182     |            _ = jump -> b_while_test_19

  block b_while_exit_18  preds=['b_while_test_16']  succs=[]
  * op_231     |         v204 = x_hat := v152                          -> op_232
  * op_232     |            _ = return v204

  block b_while_test_19  preds=['b_while_body_17', 'b_if_merge_24']  succs=['b_while_body_20', 'b_while_exit_21']
  * op_183     |         v163 = φ(v135, v135)                          -> op_153
  * op_184     |         v164 = φ(v136, v136)                          -> op_154
  * op_185     |         v165 = φ(v137, v137)                          -> op_155
  * op_186     |         v166 = φ(v138, v138)                          -> op_156, op_209, op_225
  * op_187     |         v167 = φ(v139, v139)                          -> op_157
  * op_188     |         v168 = φ(v140, v140)                          -> op_158
  * op_189     |         v169 = φ(v141, v141)                          -> op_159
  * op_190     |         v170 = φ(v142, v142)                          -> op_160, op_208
  * op_191     |         v171 = φ(v143, v143)                          -> op_161
  * op_192     |   
[...TRUNCATED at 40 KB...]

================================================================================
[#18]  EFFECTIVE  region_size=10  host=algo_8fafccfc  donor=divide_conquer
  child_SER=0.4375  beh=0.023  child_score=0.4458  host_score=0.5080
================================================================================
[#18] child=algo_39530bd6  host=algo_8fafccfc  donor=divide_conquer
        verdict=EFFECTIVE  child_score=0.445840  host_score=0.507960  child_SER=0.437500  behavior_change=0.023  region_size=10
        visibility: host=tot237/vis98/hid139(59%)  donor=tot124/vis54/hid70(56%)  graft=tot239/vis97/hid142(59%)
================================================================================
==============================================================================
  HOST -- replaced region marked in red  (nested_iterate_detector, ops=237, blocks=19)
==============================================================================
  legend: * = REGION (to be replaced)
  args:    H:mat_cx, y:vec_cx, sigma2:float, constellati_:vec_cx
  returns: v215

  block b_entry_0  preds=[]  succs=['b_while_test_1']
    op_0       |           v0 = H.shape                                -> op_2
    op_1       |           v1 = const 1                                -> op_2
    op_2       |           v2 = v0[v1]                                 -> op_3
    op_3       |           v3 = _nested_iter_init__Nt := v2            -> op_10, op_30
    op_4       |           v4 = H.conj                                 -> op_5
    op_5       |           v5 = get_attr()                             -> op_6
    op_6       |           v6 = v5.T                                   -> op_7
    op_7       |           v7 = v6 @ H                                 -> op_12
    op_8       |           v8 = const np = <module>
    op_9       |           v9 = const np.eye = <function>              -> op_10
    op_10      |          v10 = np.eye(v3)                             -> op_11
    op_11      |          v11 = sigma2 * v10                           -> op_12
    op_12      |          v12 = v7 + v11                               -> op_13
    op_13      |          v13 = _nested_iter_init__G := v12            -> op_21, op_31
    op_14      |          v14 = H.conj                                 -> op_15
    op_15      |          v15 = get_attr()                             -> op_16
    op_16      |          v16 = v15.T                                  -> op_17
    op_17      |          v17 = v16 @ y                                -> op_18
    op_18      |          v18 = _nested_iter_init__rhs := v17          -> op_21, op_32
    op_19      |          v19 = const np.linalg = <module>
    op_20      |          v20 = const np.linalg.solve = <_ArrayFunctionDispatcher> -> op_21
    op_21      |          v21 = np.linalg.solve(v13, v18)              -> op_22
    op_22      |          v22 = x := v21                               -> op_33
  * op_23      |          v23 = const 0                                -> op_24
  * op_24      |          v24 = outer := v23                           -> op_34
    op_25      |            _ = jump -> b_while_test_1

  block b_while_test_1  preds=['b_entry_0', 'b_while_exit_9']  succs=['b_while_body_2', 'b_while_exit_3']
    op_26      |          v25 = φ(H, v87)                              -> op_41, op_147, +1 more
    op_27      |          v26 = φ(y, v88)                              -> op_42, op_148, +1 more
    op_28      |          v27 = φ(sigma2, v89)                         -> op_43, op_149, +1 more
    op_29      |          v28 = φ(constellati_, v90)                   -> op_44, op_138, op_150, +1 more
    op_30      |          v29 = φ(v3, v91)                             -> op_45, op_151, +1 more
    op_31      |          v30 = φ(v13, v92)                            -> op_46, op_152, +1 more
    op_32      |          v31 = φ(v18, v93)                            -> op_47, op_153, +1 more
    op_33      |          v32 = φ(v22, v120)                           -> op_48, op_134, op_154
  * op_34      |          v33 = φ(v24, v123)                           -> op_36, op_49, op_155, +1 more
  * op_35      |          v34 = const 5                                -> op_36
  * op_36      |          v35 = v33 < v34                              -> op_37
    op_37      |            _ = branch v35 ? -> ? : -> ?

  block b_while_body_2  preds=['b_while_test_1']  succs=['b_while_test_4']
    op_38      |          v36 = const 0                                -> op_39
    op_39      |          v37 = inner := v36                           -> op_50
    op_40      |            _ = jump -> b_while_test_4

  block b_while_exit_3  preds=['b_while_test_1']  succs=['b_while_test_10']
    op_134     |         v124 = v32.shape                              -> op_136
    op_135     |         v125 = const 0                                -> op_136
    op_136     |         v126 = v124[v125]                             -> op_137
    op_137     |         v127 = _nested_iter_hard_decision__Nt := v126 -> op_142, op_167
    op_138     |         v128 = v28.shape                              -> op_140
    op_139     |         v129 = const 0                                -> op_140
    op_140     |         v130 = v128[v129]                             -> op_141
    op_141     |         v131 = _nested_iter_hard_decision__K := v130  -> op_168
    op_142     |         v132 = np.zeros(v127, dtype=v82)              -> op_143
    op_143     |         v133 = _nested_iter_hard_decision__out := v132 -> op_169
    op_144     |         v134 = const 0                                -> op_145
    op_145     |         v135 = _nested_iter_hard_decision__i := v134  -> op_170
    op_146     |            _ = jump -> b_while_test_10

  block b_while_test_4  preds=['b_while_body_2', 'b_while_body_5']  succs=['b_while_body_5', 'b_while_exit_6']
    op_41      |          v38 = φ(v25, v25)                            -> op_54, op_57, op_71, op_74, op_93, +1 more
    op_42      |          v39 = φ(v26, v26)                            -> op_55, op_72, op_94, +1 more
    op_43      |          v40 = φ(v27, v27)                            -> op_95, +1 more
    op_44      |          v41 = φ(v28, v28)                            -> op_96, +1 more
    op_45      |          v42 = φ(v29, v29)                            -> op_97, +1 more
    op_46      |          v43 = φ(v30, v30)                            -> op_98, +1 more
    op_47      |          v44 = φ(v31, v31)                            -> op_99, +1 more
    op_48      |          v45 = φ(v32, v62)                            -> op_54, op_65, op_71, op_81, op_100, +1 more
  * op_49      |          v46 = φ(v33, v33)                            -> op_101, +1 more
    op_50      |          v47 = φ(v37, v65)                            -> op_52, op_68, op_102, +1 more
    op_51      |          v48 = const 5                                -> op_52
    op_52      |          v49 = v47 < v48                              -> op_53
    op_53      |            _ = branch v49 ? -> ? : -> ?

  block b_while_body_5  preds=['b_while_test_4']  succs=['b_while_test_4']
    op_54      |          v50 = v38 @ v45                              -> op_55
    op_55      |          v51 = v39 - v50                              -> op_56
    op_56      |          v52 = _nested_iter_iterate__r := v51         -> op_60, op_103, +1 more
    op_57      |          v53 = v38.conj                               -> op_58
    op_58      |          v54 = get_attr()                             -> op_59
    op_59      |          v55 = v54.T                                  -> op_60
    op_60      |          v56 = v55 @ v52                              -> op_61
    op_61      |          v57 = _nested_iter_iterate__g := v56         -> op_64, op_104, +1 more
    op_62      |          v58 = const 0.01                             -> op_63
    op_63      |          v59 = _nested_iter_iterate__alpha := v58     -> op_64, op_105, +1 more
    op_64      |          v60 = v59 * v57                              -> op_65
    op_65      |          v61 = v45 + v60                              -> op_66
    op_66      |          v62 = x := v61                               -> op_48
    op_67      |          v63 = const 1                                -> op_68
    op_68      |          v64 = v47 + v63                              -> op_69
    op_69      |          v65 = inner := v64                           -> op_50
    op_70      |            _ = jump -> b_while_test_4

  block b_while_exit_6  preds=['b_while_test_4']  succs=['b_while_test_7']
    op_71      |          v66 = v38 @ v45                              -> op_72
    op_72      |          v67 = v39 - v66                              -> op_73
    op_73      |          v68 = _nested_iter_refine__r := v67          -> op_77, op_106, +1 more
    op_74      |          v69 = v38.conj                               -> op_75
    op_75      |          v70 = get_attr()                             -> op_76
    op_76      |          v71 = v70.T                                  -> op_77
    op_77      |          v72 = v71 @ v68                              -> op_78
    op_78      |          v73 = _nested_iter_refine__g := v72          -> op_80, op_107, +1 more
    op_79      |          v74 = const 0.02                             -> op_80
    op_80      |          v75 = v74 * v73                              -> op_81
    op_81      |          v76 = v45 + v75                              -> op_82
    op_82      |          v77 = _nested_iter_refine__x_new := v76      -> op_84, op_108, +1 more
    op_83      |          v78 = const len = <builtin_function_or_method> -> op_84
    op_84      |          v79 = len(v77)                               -> op_85
    op_85      |          v80 = _nested_iter_refine__Nt := v79         -> op_88, op_109, +1 more
    op_86      |          v81 = const np.zeros = <builtin_function_or_method> -> op_88, op_142
    op_87      |          v82 = const complex = <type>                 -> op_88, op_142
    op_88      |          v83 = np.zeros(v80, dtype=v82)               -> op_89
    op_89      |          v84 = _nested_iter_refine__x_hat := v83      -> op_110, +1 more
    op_90      |          v85 = const 0                                -> op_91
    op_91      |          v86 = _nested_iter_refine__i := v85          -> op_111
    op_92      |            _ = jump -> b_while_test_7

  block b_while_test_7  preds=['b_while_exit_6', 'b_while_body_8']  succs=['b_while_body_8', 'b_while_exit_9']
    op_93      |          v87 = φ(v38, v38)                            -> op_26
    op_94      |          v88 = φ(v39, v39)                            -> op_27
    op_95      |          v89 = φ(v40, v40)                            -> op_28
    op_96      |          v90 = φ(v41, v41)                            -> op_29, op_116, op_123
    op_97      |          v91 = φ(v42, v42)                            -> op_30
    op_98      |          v92 = φ(v43, v43)                            -> op_31
    op_99      |          v93 = φ(v44, v44)                            -> op_32
    op_100     |          v94 = φ(v45, v45)
  * op_101     |          v95 = φ(v46, v46)                            -> op_131
    op_102     |          v96 = φ(v47, v47)                            -> op_156
    op_103     |          v97 = φ(v52, v52)                            -> op_157
    op_104     |          v98 = φ(v57, v57)                            -> op_158
    op_105     |          v99 = φ(v59, v59)                            -> op_159
    op_106     |         v100 = φ(v68, v68)                            -> op_160
    op_107     |         v101 = φ(v73, v73)                            -> op_161
    op_108     |         v102 = φ(v77, v77)                            -> op_115, op_162
    op_109     |         v103 = φ(v80, v80)                            -> op_112, op_163
    op_110     |         v104 = φ(v84, v84)                            -> op_124, op_129, op_164
    op_111     |         v105 = φ(v86, v119)                           -> op_112, op_115, op_124, op_126, op_165
    op_112     |         v106 = v105 < v103                            -> op_113
    op_113     |            _ = branch v106 ? -> ? : -> ?

  block b_while_body_8  preds=['b_while_test_7']  succs=['b_while_test_7']
    op_114     |         v107 = const np.abs = <ufunc>                 -> op_117
    op_115     |         v108 = v102[v105]                             -> op_116
    op_116     |         v109 = v90 - v108                             -> op_117
    op_117     |         v110 = np.abs(v109)                           -> op_119
    op_118     |         v111 = const 2                                -> op_119
    op_119     |         v112 = v110 ** v111                           -> op_120
    op_120     |         v113 = _nested_iter_refine__dists := v112     -> op_122, op_166
    op_121     |         v114 = const np.argmin = <_ArrayFunctionDispatcher> -> op_122
    op_122     |         v115 = np.argmin(v113)                        -> op_123
    op_123     |         v116 = v90[v115]                              -> op_124
    op_124     |            _ = v104[v105] = v116
    op_125     |         v117 = const 1                                -> op_126
    op_126     |         v118 = v105 + v117                            -> op_127
    op_127     |         v119 = _nested_iter_refine__i := v118         -> op_111
    op_128     |            _ = jump -> b_while_test_7

  block b_while_exit_9  preds=['b_while_test_7']  succs=['b_while_test_1']
    op_129     |         v120 = x := v104                              -> op_33
  * op_130     |         v121 = const 1                                -> op_131
  * op_131     |         v122 = v95 + v121                             -> op_132
  * op_132     |         v123 = outer := v122                          -> op_34
    op_133     |            _ = jump -> b_while_test_1

  block b_while_test_10  preds=['b_while_exit_3', 'b_while_exit_15']  succs=['b_while_body_11', 'b_while_exit_12']
    op_147     |         v136 = φ(v25, v169)                           -> op_182, +1 more
    op_148     |         v137 = φ(v26, v170)                           -> op_183, +1 more
    op_149     |         v138 = φ(v27, v171)                           -> op_184, +1 more
    op_150     |         v139 = φ(v28, v172)                           -> op_185, +1 more
    op_151     |         v140 = φ(v29, v173)                           -> op_186, +1 more
    op_152     |         v141 = φ(v30, v174)                           -> op_187, +1 more
    op_153     |         v142 = φ(v31, v175)                           -> op_188, +1 more
    op_154     |         v143 = φ(v32, v176)                           -> op_189, +1 more
    op_155     |         v144 = φ(v33, v177)                           -> op_190, +1 more
    op_156     |         v145 = φ(v96, v178)                           -> op_191, +1 more
    op_157     |         v146 = φ(v97, v179)                           -> op_192, +1 more
    op_158     |         v147 = φ(v98, v180)                           -> op_193, +1 more
    op_159     |         v148 = φ(v99, v181)                           -> op_194, +1 more
    op_160     |         v149 = φ(v100, v182)                          -> op_195, +1 more
    op_161     |         v150 = φ(v101, v183)                          -> op_196, +1 more
    op_162     |         v151 = φ(v102, v184)                          -> op_197, +1 more
    op_163     |         v152 = φ(v103, v185)                          -> op_198, +1 more
    op_164     |         v153 = φ(v104, v186)                          -> op_199, +1 more
    op_165     |         v154 = φ(v105, v187)                          -> op_200, +1 more
    op_166     |         v155 = φ(v113, v188)                          -> op_201, +1 more
    op_167     |         v156 = φ(v127, v189)                          -> op_171, op_202, +1 more
    op_168     |         v157 = φ(v131, v190)                          -> op_203, +1 more
    op_169     |         v158 = φ(v133, v191)                          -> op_204, op_235, +1 more
    op_170     |         v159 = φ(v135, v214)                          -> op_171, op_205, +1 more
    op_171     |         v160 = v159 < v156                            -> op_172
    op_172     |            _ = branch v160 ? -> ? : -> ?

  block b_while_body_11  preds=['b_while_test_10']  succs=['b_while_test_13']
    op_173     |         v161 = const 0                                -> op_174
    op_174     |         v162 = _nested_iter_hard_decision__best_idx := v161 -> op_206
    op_175     |         v163 = const float = <type>                   -> op_177
    op_176     |         v164 = const 'inf'                            -> op_177
    op_177     |         v165 = float(v164)                            -> op_178
    op_178     |         v166 = _nested_iter_hard_decision__best_dist := v165 -> op_207
    op_179     |         v167 = const 0                                -> op_180
    op_180     |         v168 = _nested_iter_hard_decision__k := v167  -> op_208
    op_181     |            _ = jump -> b_while_test_13

  block b_while_exit_12  preds=['b_while_test_10']  succs=[]
    op_235     |         v215 = x_hat := v158                          -> op_236
    op_236     |            _ = return v215

  block b_while_test_13  preds=['b_while_body_11', 'b_if_merge_18']  succs=['b_while_body_14', 'b_while_exit_15']
    op_182     |         v169 = φ(v136, v136)                          -> op_147
    op_183     |         v170 = φ(v137, v137)                          -> op_148
    op_184     |         v171 = φ(v138, v138)                          -> op_149
    op_185     |         v172 = φ(v139, v139)                          -> op_150, op_213, op_229
    op_186     |         v173 = φ(v140, v140)                          -> op_151
    op_187     |         v174 = φ(v141, v141)                          -> op_152
    op_188     |         v175 = φ(v142, v142)                          -> op_153
    op_189     |         v176 = φ(v143, v143)                          -> op_154, op_212
    op_190     |         v177 = φ(v144, v144)                          -> op_155
    op_191     |         v178 = φ(v145, v145)                          -> op_156
    op_192     |         v179 = φ(v146, v146)                          -> op_157
    op_193     |         v180 = φ(v147, v147)                          -> op_158
    op_194     |         v181 = φ(v148, v148)                          -> op_159
    op_195     |         v182 = φ(v149, v149)                          -> op_160
    op_196     |         v183 = φ(v150, v150)                          -> op_161
    op_197     |         v184 = φ(v151, v151)                          -> op_162
    op_198     |         v185 = φ(v152, v152)                          -> op_163
    op_199     |         v186 = φ(v153, v153)                          -> op_164
    op_200     |         v187 = φ(v154, v154)                          -> op_165
    op_201     |         v188 = φ(v155, v155)                          -> op_166
    op_202     |         v189 = φ(v156, v156)                          -> op_167
    op_203     |         v190 = φ(v157, v157)                          -> op_168, op_209
    op_204     |         v191 = φ(v158, v158)                          -> op_169, op_230
    op_205     |         v192 = φ(v159, v159)                          -> op_212, op_230, op_232
    op_206     |         v193 = φ(v162, v206)                          -> op_223, op_229
    op_207     |         v194 = φ(v166, v207)                          -> op_217, op_224
    op_208     |         v195 = φ(v168, v210)                          -> op_209, op_213, op_220, op_226
    op_209     |         v196 = v195 < v190                            -> op_210
    op_210     |            _ = branch v196 ? -> ? : -> ?

  block b_while_body_14  preds=['b_while_test_13']  succs=['b_if_true_16', 'b_if_false_17']
    op_211     |         v197 = const abs = <builtin_function_or_method> -> op_215
    op_212     |         v198 = v176[v192]                             -> op_214
    op_213     |         v199 = v172[v195]                             -> op_214
    op_214     |         v200 = v198 - v199                            -> op_215
    op_215     |         v201 = abs(v200)                              -> op_216
    op_216     |         v202 = _nested_iter_hard_decision__d := v201  -> op_217, op_219
    op_217     |         v203 = v202 < v194                            -> op_218
    op_218     |            _ = branch v203 ? -> ? : -> ?

  block b_while_exit_15  preds=['b_while_test_13']  succs=['b_while_test_10']
    op_229     |         v211 = v172[v193]                             -> op_230
    op_230     |            _ = v191[v192] = v211
    op_231     |         v212 = const 1                                -> op_232
    op_232     |         v213 = v192 + v212                            -> op_233
    op_233     |         v214 = _nested_iter_hard_decision__i := v213  -> op_170
    op_234     |            _ = jump -> b_while_test_10

  block b_if_true_16  preds=['b_while_body_14']  succs=['b_if_merge_18']
    op_219     |         v204 = _nested_iter_hard_decision__best_dist := v202 -> op_224
    op_220     |         v205 = _nested_iter_hard_decision__best_idx := v195 -> op_223
    op_221     |            _ = jump -> b_if_merge_18

  block b_if_false_17  preds=['b_while_body_14']  succs=['b_if_merge_18']
    op_222     |            _ = jump -> b_if_merge_18

  block b_if_merge_18  preds=['b_if_true_16', 'b_if_false_17']  succs=['b_while_test_13']
    op_223     |         v206 = φ(v205, v193)                          -> op_206
    op_224     |         v207 = φ(v204, v194)                          -> op_207
    op_225     |         v208 = const 1                                -> op_226
    op_226     |         v209 = v195 + v208                            -> op_227
    op_227     |         v210 = _nested_iter_hard_decision__k := v209  -> op_208
    op_228     |            _ = jump -> b_while_test_13

  region: ops=10, entry_values=0, exit_values=0

==============================================================================
  DONOR -- entire body is the replacement  (divide_conquer_detector, ops=124, blocks=10)
==============================================================================
  legend: * = DONOR REPLACEMENT
  args:    H:mat_cx, y:vec_cx, sigma2:float, constellati_:vec_cx
  returns: v112

  block b_entry_0  preds=[]  succs=['b_while_test_1']
  * op_0       |           v0 = H.shape                                -> op_2
  * op_1       |           v1 = const 1                                -> op_2
  * op_2       |           v2 = v0[v1]                                 -> op_3
  * op_3       |           v3 = Nt := v2                               -> op_10, op_56
  * op_4       |           v4 = H.conj                                 -> op_5
  * op_5       |           v5 = get_attr()                             -> op_6
  * op_6       |           v6 = v5.T                                   -> op_7
  * op_7       |           v7 = v6 @ H                                 -> op_12
  * op_8       |           v8 = const np = <module>
  * op_9       |           v9 = const np.eye = <function>              -> op_10
  * op_10      |          v10 = np.eye(v3)                             -> op_11
  * op_11      |          v11 = sigma2 * v10                           -> op_12
  * op_12      |          v12 = v7 + v11                               -> op_13
  * op_13      |          v13 = G := v12                               -> op_21, op_31, op_57
  * op_14      |          v14 = H.conj                                 -> op_15
  * op_15      |          v15 = get_attr()                             -> op_16
  * op_16      |          v16 = v15.T                                  -> op_17
  * op_17      |          v17 = v16 @ y                                -> op_18
  * op_18      |          v18 = rhs := v17                             -> op_21, op_58
  * op_19      |          v19 = const np.linalg = <module>
  * op_20      |          v20 = const np.linalg.solve = <_ArrayFunctionDispatcher> -> op_21, op_31
  * op_21      |          v21 = np.linalg.solve(v13, v18)              -> op_22
  * op_22      |          v22 = x := v21                               -> op_23, op_35
  * op_23      |          v23 = H @ v22                                -> op_24
  * op_24      |          v24 = y - v23                                -> op_25
  * op_25      |          v25 = r := v24                               -> op_29, op_60
  * op_26      |          v26 = H.conj                                 -> op_27
  * op_27      |          v27 = get_attr()                             -> op_28
  * op_28      |          v28 = v27.T                                  -> op_29
  * op_29      |          v29 = v28 @ v25                              -> op_30
  * op_30      |          v30 = g := v29                               -> op_31, op_61
  * op_31      |          v31 = np.linalg.solve(v13, v30)              -> op_32
  * op_32      |          v32 = dx := v31                              -> op_34, op_62
  * op_33      |          v33 = const 0.5                              -> op_34
  * op_34      |          v34 = v33 * v32                              -> op_35
  * op_35      |          v35 = v22 + v34                              -> op_36
  * op_36      |          v36 = x := v35                               -> op_37, op_59
  * op_37      |          v37 = v36.shape                              -> op_39
  * op_38      |          v38 = const 0                                -> op_39
  * op_39      |          v39 = v37[v38]                               -> op_40
  * op_40      |          v40 = _divide_conquer_hard_decision__Nt := v39 -> op_47, op_63
  * op_41      |          v41 = constellati_.shape                     -> op_43
  * op_42      |          v42 = const 0                                -> op_43
  * op_43      |          v43 = v41[v42]                               -> op_44
  * op_44      |          v44 = _divide_conquer_hard_decision__K := v43 -> op_64
  * op_45      |          v45 = const np.zeros = <builtin_function_or_method> -> op_47
  * op_46      |          v46 = const complex = <type>                 -> op_47
  * op_47      |          v47 = np.zeros(v40, dtype=v46)               -> op_48
  * op_48      |          v48 = _divide_conquer_hard_decision__out := v47 -> op_65
  * op_49      |          v49 = const 0                                -> op_50
  * op_50      |          v50 = _divide_conquer_hard_decision__i := v49 -> op_66
  * op_51      |            _ = jump -> b_while_test_1

  block b_while_test_1  preds=['b_entry_0', 'b_while_exit_6']  succs=['b_while_body_2', 'b_while_exit_3']
  * op_52      |          v51 = φ(H, v75)                              -> op_78, +1 more
  * op_53      |          v52 = φ(y, v76)                              -> op_79, +1 more
  * op_54      |          v53 = φ(sigma2, v77)                         -> op_80, +1 more
  * op_55      |          v54 = φ(constellati_, v78)                   -> op_81, +1 more
  * op_56      |          v55 = φ(v3, v79)                             -> op_82, +1 more
  * op_57      |          v56 = φ(v13, v80)                            -> op_83, +1 more
  * op_58      |          v57 = φ(v18, v81)                            -> op_84, +1 more
  * op_59      |          v58 = φ(v36, v82)                            -> op_85, +1 more
  * op_60      |          v59 = φ(v25, v83)                            -> op_86, +1 more
  * op_61      |          v60 = φ(v30, v84)                            -> op_87, +1 more
  * op_62      |          v61 = φ(v32, v85)                            -> op_88, +1 more
  * op_63      |          v62 = φ(v40, v86)                            -> op_67, op_89, +1 more
  * op_64      |          v63 = φ(v44, v87)                            -> op_90, +1 more
  * op_65      |          v64 = φ(v48, v88)                            -> op_91, op_122, +1 more
  * op_66      |          v65 = φ(v50, v111)                           -> op_67, op_92, +1 more
  * op_67      |          v66 = v65 < v62                              -> op_68
  * op_68      |            _ = branch v66 ? -> ? : -> ?

  block b_while_body_2  preds=['b_while_test_1']  succs=['b_while_test_4']
  * op_69      |          v67 = const 0                                -> op_70
  * op_70      |          v68 = _divide_conquer_hard_decision__best_idx := v67 -> op_93
  * op_71      |          v69 = const float = <type>                   -> op_73
  * op_72      |          v70 = const 'inf'                            -> op_73
  * op_73      |          v71 = float(v70)                             -> op_74
  * op_74      |          v72 = _divide_conquer_hard_decision__best_dist := v71 -> op_94
  * op_75      |          v73 = const 0                                -> op_76
  * op_76      |          v74 = _divide_conquer_hard_decision__k := v73 -> op_95
  * op_77      |            _ = jump -> b_while_test_4

  block b_while_exit_3  preds=['b_while_test_1']  succs=[]
  * op_122     |         v112 = x_hat := v64                           -> op_123
  * op_123     |            _ = return v112

  block b_while_test_4  preds=['b_while_body_2', 'b_if_merge_9']  succs=['b_while_body_5', 'b_while_exit_6']
  * op_78      |          v75 = φ(v51, v51)                            -> op_52
  * op_79      |          v76 = φ(v52, v52)                            -> op_53
  * op_80      |          v77 = φ(v53, v53)                            -> op_54
  * op_81      |          v78 = φ(v54, v54)                            -> op_55, op_100, op_116
  * op_82      |          v79 = φ(v55, v55)                            -> op_56
  * op_83      |          v80 = φ(v56, v56)                            -> op_57
  * op_84      |          v81 = φ(v57, v57)                            -> op_58
  * op_85      |          v82 = φ(v58, v58)                            -> op_59, op_99
  * op_86      |          v83 = φ(v59, v59)                            -> op_60
  * op_87      |          v84 = φ(v60, v60)                            -> op_61
  * op_88      |          v85 = φ(v61, v61)                            -> op_62
  * op_89      |          v86 = φ(v62, v62)                            -> op_63
  * op_90      |          v87 = φ(v63, v63)                            -> op_64, op_96
  * op_91      |          v88 = φ(v64, v64)                            -> op_65, op_117
  * op_92      |          v89 = φ(v65, v65)                            -> op_99, op_117, op_119
  * op_93      |          v90 = φ(v68, v104)                           -> op_111, op_116
  * op_94      |          v91 = φ(v72, v103)                           -> op_104, op_110
  * op_95      |          v92 = φ(v74, v107)                           -> op_96, op_100, op_107, op_113
  * op_96      |          v93 = v92 < v87                              -> op_97
  * op_97      |            _ = branch v93 ? -> ? : -> ?

  block b_while_body_5  preds=['b_while_test_4']  succs=['b_if_true_7', 'b_if_false_8']
